word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
human-rights,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
individuals,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0.0034883721,0,0,0,0,0,0,0,0,0,0,0
garima,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grehs,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0.00097847358,0,0,0,0,0
homes,0,0,0,0,0,0,0,0,0,0.0049309665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rovides,0,0,0,0,0,0,0,0,0,0,0,0.00089706212,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
pm-jay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0.0020120724
cover,0,0,0,0,0,0,0,0,0.0022321429,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0.0026619343,0,0.0020120724
gender-reaffirmation,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surgeries,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beggary,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rehabilitation,0,0,0,0,0,0,0,0,0,0.0039447732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhiksha,0,0,0,0,0,0.0011574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vritti,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
begging-free,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sub-scheme,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xpanded,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cities,0,0,0.00050607287,0,0,0,0,0,0.0055803571,0,0,0,0.014198783,0,0,0,0,0,0,0,0,0,0,0,0
namaste,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mechanised,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ighest-priority,0,0,0,0,0,0.0023148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
safety,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0.009127789,0,0,0.016915423,0,0,0,0.015655577,0,0,0,0.0037209302,0.0060362173
fatalities,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anitation,0,0,0,0,0,0,0,0,0,0,0,0,0.0020283976,0,0,0,0,0,0,0,0,0,0,0,0
outcome,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
validated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097847358,0,0,0,0,0
sewer,0,0,0,0,0,0.0011574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
septic,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank,0,0,0,0,0,0,0,0,0,0,0,0.00089706212,0,0,0,0,0,0,0,0,0,0,0,0,0
ssws,0,0,0,0,0,0.0011574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subsidized,0.0040106952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
become,0,0,0,0,0,0,0,0,0,0.00098619329,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
sanipreneurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097847358,0,0,0,0,0
avyay,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atal,0,0,0,0,0,0.0069444444,0,0,0,0,0,0,0.0020283976,0,0,0,0,0,0,0,0,0,0,0,0
vayo,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abhyuday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
elderline,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helpline,0,0,0,0,0.0034883721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elderly,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
fight,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
addiction,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nmba,0,0,0,0,0,0,0,0,0,0,0,0,0.0010141988,0,0,0,0,0,0,0,0,0,0,0,0
awareness,0,0,0,0,0,0,0,0,0,0,0.002728513,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
campaign,0,0,0.00050607287,0,0,0,0,0.0053333333,0,0,0.0020463847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napddr,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demand,0.0020053476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de-addiction,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddacs,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atfs,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
high-prevalence,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimination,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
greh,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0.0023148148,0,0.004,0,0,0.0013642565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099403579,0,0,0,0,0,0
obc,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
dnt,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karamchari,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
citizen,0,0,0,0,0,0,0.0032537961,0,0,0,0,0,0,0,0,0,0,0,0.0029821074,0,0,0,0,0,0
subvention,0,0,0,0,0,0,0,0,0.0011160714,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visvas,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014332966,0,0,0,0
shifts,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cultural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030871003,0,0,0,0
handled,0,0,0.0017712551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
later,0,0,0.0015182186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
human,0,0,0.0027834008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resource,0,0,0,0,0,0,0,0,0,0,0,0.0031397174,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
mhrd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039761431,0,0.0011025358,0,0,0,0
ndergone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
several,0.0013368984,0,0.0010121457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reshuffles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
occasionally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
being,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
youth,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
years,0,0,0.0048076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010741139,0,0,0,0,0,0,0
custodian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
old,0,0,0,0,0,0,0,0,0,0,0,0.00089706212,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
artifacts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055126792,0,0,0,0
becoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010741139,0,0,0,0,0,0,0
diplomacy,0,0,0,0,0,0,0,0,0.0055803571,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0.0053238687,0,0
plays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
projecting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
ivilizational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
heritage,0,0.0049261084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019845645,0,0,0,0
stage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
exchange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044101433,0.0058939096,0,0,0
rograms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
exhibitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044101433,0,0,0,0
azadi,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amrit,0,0,0,0,0,0,0,0.0053333333,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
mahotsav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
akam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
moc,0,0,0,0.017216643,0,0,0.010845987,0,0,0,0,0,0,0,0.0084674005,0,0,0,0,0,0.0099228225,0,0,0,0
executing,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
week-long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
ommemoration,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014321518,0,0,0,0,0,0,0
dominated,0,0,0,0,0,0,0,0,0,0,0,0.00089706212,0,0,0,0,0,0,0,0,0,0,0,0,0
arliamentary,0,0,0.00075910931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discourse,0,0,0,0,0,0,0,0,0,0,0,0.00067279659,0,0,0,0,0,0,0,0,0,0,0,0,0
nationwide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010741139,0,0,0,0,0,0,0
outreach,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isambiguation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017901898,0,0,0,0,0,0,0
protects,0,0,0.00025303644,0,0,0,0,0,0,0,0,0.00089706212,0,0,0,0,0,0,0,0,0,0,0,0,0
maintains,0,0,0,0,0,0,0,0.0026666667,0,0,0,0,0,0,0,0,0,0.0021482277,0,0,0,0,0,0,0
monument,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
restoring,0,0,0,0,0,0,0,0,0.0011160714,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
taj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
mahal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
folk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
dancers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
around,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021482277,0,0,0,0,0,0,0
bring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032223416,0,0,0,0,0,0,0
visitors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
hotels,0,0,0,0,0,0,0,0.0053333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tourist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
circuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0.0020120724
running,0,0.0065681445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marketing,0,0,0.0025303644,0.0071736011,0,0,0,0.0053333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campaigns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
ike,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046511628,0,0,0,0,0,0,0,0,0,0.00093023256,0
incredible,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broadcasting,0,0.019704433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moib,0,0,0,0,0,0,0.0065075922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
ass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
media,0,0.02134647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cinema,0,0.0032840722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
censor,0,0.0065681445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doordarshan,0,0.0065681445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deal,0,0.0032840722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032223416,0,0,0,0,0,0,0
arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01323043,0,0,0,0
classical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044101433,0,0,0,0
theatrical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013916501,0,0,0,0,0,0
drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
whereas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
broadcast,0,0.0032840722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
film,0,0.024630542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jurisdictional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025062657,0,0,0,0,0,0,0
tangible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
preservation,0,0,0,0,0,0,0,0,0.0011160714,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
ncient,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monuments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044101433,0,0,0,0
archaeological,0,0,0,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0044101433,0,0,0,0
antiquities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055126792,0,0,0,0
manuscripts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055126792,0,0,0,0
istorical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
records,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0.006615215,0,0,0,0
intangible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055126792,0,0,0,0
safeguarding,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
raditions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
performing,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
dance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044101433,0,0,0,0
music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
theatre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0.0033076075,0,0,0,0
rituals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
festive,0,0,0,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
craftsmanship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
dissemination,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
administering,0,0.0049261084,0,0,0,0,0,0,0,0,0,0,0,0,0.0016934801,0,0,0,0,0,0,0,0,0,0
vast,0,0,0.0015182186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
useums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
anthropological,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
libraries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044101433,0,0,0,0
archives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
cholarly,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
questions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035803795,0,0,0.0011025358,0,0,0,0
encroachments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
excavations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
asi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
rchaeological,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
egulates,0,0.0065681445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
cpms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
nai,0,0,0,0,0.0034883721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
non-current,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
holds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
millions,0,0,0.0017712551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apers,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
acting,0,0.0065681445,0,0,0,0.0011574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097847358,0,0,0,0,0
ultimate,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
repository,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
enforcing,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
ansi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
headquartered,0,0,0.0015182186,0,0,0,0,0,0.0033482143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0.0025062657,0,0,0,0,0,0,0
pex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
studying,0,0,0.00075910931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bio-cultural,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0
spects,0,0,0.00025303644,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
populations,0,0,0.0010121457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indigenous,0,0,0.0035425101,0,0,0,0,0,0.0022321429,0,0,0,0,0.0069767442,0,0,0,0,0,0,0,0,0,0,0
laboratory,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0
property,0,0,0,0,0,0,0,0,0,0.0088757396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046511628,0
nrlc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
roperty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
providing,0,0,0.012145749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
museums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077177508,0,0,0,0
ecaying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
paintings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
akademis,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017901898,0,0,0,0.00098231827,0,0,0
fellowships,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046511628,0,0,0,0,0,0,0,0,0,0,0
patronage,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sahitya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
akademi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0.0044101433,0,0,0,0
letters,0,0.0016420361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
recognized,0,0,0,0,0,0,0.0010845987,0,0,0,0,0.00044853106,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
english,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
eighth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
schedule,0,0,0,0,0,0,0,0,0,0.0059171598,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
award,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0.0011025358,0,0,0,0
sangeet,0,0.0016420361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
sna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033076075,0,0,0,0
conferring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
legally,0,0,0.0015182186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recognizing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028643036,0,0,0,0,0,0,0
dances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
bharatanatyam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022050717,0,0,0,0
kathak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
odissi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
